Video ID,Video Title,Main Description
aB7JCNRI3rY,Inside Shonda Rhimes’s Posh New York Apartment | Open Door | Architectural Digest,"['today', 'ad', 'takes', 'upper', 'east', 'side', 'visit', 'inimitable', 'tour', 'posh', 'new', 'driving', 'force', 'behind', 'chain', 'hit', 'recently', 'one', 'successful', 'inspiring', 'designing', 'new', 'york', 'city', 'sought', 'space', 'continue', 'build', 'successful', 'media', 'empire', 'something', 'achieved', 'designer', 'home', 'full', 'places', 'single', 'mother', 'three', 'decide', 'work', 'inspiration', 'building', 'entire', 'sort', 'universe', 'also', 'think', 'two', 'sometimes', 'need', 'time', 'space', 'think', 'available', 'season', 'debuts', 'march', 'see', 'home', 'shop', 'home', 'act', 'like', 'playful', 'mix', 'patterns', 'texture', 'colorful', 'wallpaper', 'flowers', 'peacock', 'chinoiserie', 'vintage', 'wallpaper', 'nelvis', 'striped', 'linen', 'achieve', 'antique', 'eclecticism', 'mix', 'throw', 'handmade', 'tiger', 'motifs', 'silk', 'ikat', 'velvet', 'thibaut', 'chatelain', 'red', 'blue', 'collection', 'cushion', 'peter', 'indigo', 'mist', 'rajmata', 'pillow', 'lulu', 'georgia', 'matilde', 'decor', 'therapy', 'peacock', 'embroidered', 'faux', 'silk', 'lumbar', 'throw', 'nordstrom', 'rack', 'velvet', 'corduroy', 'throw', 'want', 'achieve', 'look', 'furniture', 'vintage', 'alder', 'oak', 'semi', 'dwarf', 'dancy', 'maro', 'modern', 'ceramic', 'outdoor', 'safe', 'vase', 'safavieh', 'lighting', 'bowie', 'ceramic', 'table', 'sonoma', 'home', 'spindle', 'chair', 'signature', 'emerald', 'yellow', 'long', 'linen', 'take', 'another', 'design', 'note', 'bring', 'light', 'kitchen', 'bright', 'fixtures', 'pastel', 'color', 'inside', 'classic', 'dining', 'bar', 'stool', 'yellow', 'solid', 'walnut', 'wood', 'cutting', 'aesop', 'resurrection', 'aromatique', 'hand', 'cuisinart', 'metal', 'classic', 'preserved', 'gypsophila', 'knows', 'modern', 'bedroom', 'room', 'filled', 'mix', 'vintage', 'decor', 'perfect', 'world', 'yellow', 'glass', 'accent', 'lamp', 'classic', 'murano', 'glass', 'umasqu', 'mini', 'modern', 'african', 'mask', 'uttermost', 'paza', 'antique', 'gold', 'branch', 'framed', 'arched', 'border', 'frame', 'sheet', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'posh', 'new', 'york', 'apartment', 'open', 'door', 'architectural', 'digest']"
PWnDS45iDj4,Inside NBA Star Devin Booker's Stylish Desert Oasis | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'welcomed', 'arid', 'american', 'nba', 'tour', 'stylish', 'inviting', 'mansion', 'shadow', 'phoenix', 'widely', 'considered', 'among', 'brightest', 'young', 'origins', 'tell', 'humbler', 'kid', 'growing', 'close', 'eyes', 'bed', 'imagine', 'house', 'might', 'one', 'day', 'look', 'assist', 'firm', 'clements', 'design', 'karan', 'brady', 'retracting', 'walls', 'glass', 'yard', 'boasts', 'swimming', 'young', 'superstar', 'knows', 'wherever', 'rigors', 'nba', 'season', 'may', 'take', 'personalized', 'oasis', 'waiting', 'upon', 'see', 'home', 'discourses', 'commodus', 'cy', 'poster', 'courtesy', 'cy', 'twombly', 'foundation', 'shop', 'home', 'entertain', 'long', 'low', 'sectionals', 'lend', 'relaxed', 'vibe', 'rec', 'room', 'towering', 'teammates', 'sprawl', 'elevated', 'games', 'setup', 'made', 'mags', 'soft', 'low', 'todd', 'sectional', 'chaise', 'sofa', 'premium', 'suede', 'pillow', 'italian', 'velvet', 'pillow', 'fritz', 'round', 'top', 'coffee', 'wade', 'nesting', 'coffee', 'mongolian', 'cashmere', 'centreville', 'wide', 'swivel', 'get', 'look', 'sophisticated', 'dining', 'thoughtful', 'form', 'studies', 'light', 'chandelier', 'franz', 'footed', 'pierre', 'jeanneret', 'office', 'cane', 'charcoal', 'dining', 'reclaimed', 'wood', 'extending', 'dining', 'comforting', 'grounded', 'vibe', 'full', 'display', 'office', 'space', 'sheepskin', 'vintage', 'leather', 'renzo', 'schirolli', 'stay', 'lounge', 'leather', 'extended', 'vintage', 'emeraldite', 'shade', 'brass', 'banker', 'generous', 'textures', 'earth', 'tones', 'continue', 'arne', 'jacobsen', 'egg', 'chair', 'edelman', 'sheepskin', 'faux', 'sheepskin', 'light', 'wood', 'african', 'senufo', 'teak', 'anne', 'bolster', 'light', 'pure', 'wool', 'throw', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'nba', 'star', 'stylish', 'desert', 'oasis', 'open', 'door', 'architectural', 'digest']"
haK2TnmVoT0,Inside Gwyneth Paltrow's Tranquil Family Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'montecito', 'tour', 'peacefully', 'luxurious', 'family', 'first', 'fell', 'spell', 'montecito', 'two', 'semesters', 'uc', 'santa', 'barbara', 'deemed', 'perfect', 'setting', 'fulfill', 'building', 'first', 'tackle', 'tapped', 'longtime', 'stephen', 'alesch', 'roman', 'firm', 'previously', 'tribeca', 'eventually', 'called', 'upon', 'designer', 'brigette', 'close', 'friend', 'two', 'join', 'adventure', 'home', 'reflect', 'physicality', 'ethos', 'house', 'takes', 'cues', 'focus', 'says', 'house', 'built', 'around', 'extremely', 'thoughtful', 'spaces', 'see', 'home', 'shop', 'home', 'greet', 'visitors', 'serene', 'natural', 'accents', 'monochromatic', 'sphere', 'light', 'grey', 'beautiful', 'set', 'weathered', 'round', 'wooden', 'allmodern', 'tynan', 'dining', 'lulu', 'georgia', 'charlynn', 'wood', 'vases', 'pottery', 'barn', 'faux', 'green', 'petal', 'leaf', 'pottery', 'barn', 'faux', 'potted', 'green', 'leaf', 'modern', 'dining', 'room', 'decor', 'perfect', 'setting', 'hosting', 'take', 'cue', 'light', 'fixture', 'grand', 'dining', 'interstellar', 'xl', 'chandelier', 'elm', 'pure', 'white', 'ceramic', 'annie', 'selke', 'wrought', 'iron', 'candle', 'crate', 'barrel', 'cali', 'white', 'pine', 'dining', 'modway', 'plastic', 'frame', 'fabric', 'upholstered', 'dining', 'side', 'village', 'wall', 'mural', 'removable', 'regular', 'want', 'achieve', 'look', 'favorite', 'staub', 'cookware', 'beautiful', 'printed', 'porcelain', 'staub', 'metallic', 'blue', 'wide', 'round', 'cocotte', 'rabbit', 'staub', 'matte', 'black', 'oval', 'baker', 'pottery', 'barn', 'puebla', 'stoneware', 'dinnerware', 'telescopic', 'vertically', 'stored', 'sliding', 'bochionyu', 'salt', 'pepper', 'grinder', 'amazon', 'basics', 'admiral', 'old', 'coolers', 'glass', 'drinkware', 'farmhouse', 'pottery', 'handcrafted', 'wooden', 'pottery', 'barn', 'classic', 'hardware', 'tarts', 'frederic', 'anton', 'christelle', 'take', 'another', 'design', 'note', 'make', 'room', 'cozy', 'spot', 'still', 'modern', 'thanks', 'lots', 'clean', 'lines', 'birch', 'lane', 'willem', 'single', 'globe', 'hand', 'blown', 'glass', 'pottery', 'barn', 'glass', 'globe', 'pole', 'pendant', 'brass', 'homary', 'modern', 'white', 'lamb', 'wool', 'accent', 'chair', 'allmodern', 'hatten', 'end', 'adler', 'floor', 'zion', 'ivory', 'handwoven', 'buy', 'something', 'retail', 'earn', 'affiliate', 'hanging', 'sculpture', 'courtesy', 'sculpture', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'tranquil', 'family', 'home', 'open', 'door', 'architectural', 'digest']"
P-7mzzWtnVQ,Inside Kathy Hilton's Dazzling Holiday Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'los', 'california', 'tour', 'glittering', 'holiday', 'anyone', 'gotten', 'know', 'via', 'turn', 'season', 'housewives', 'beverly', 'knows', 'type', 'go', 'big', 'go', 'room', 'includes', 'seven', 'eight', 'multiple', 'sitting', 'open', 'plan', 'specifically', 'different', 'feel', 'name', 'may', 'bring', 'visions', 'fairies', 'dispatched', 'beverly', 'craft', 'perfect', 'winter', 'fans', 'bravo', 'darling', 'know', 'employ', 'wonderful', 'lady', 'helps', 'young', 'man', 'comes', 'helps', 'stuff', 'high', 'little', 'every', 'touch', 'purely', 'see', 'home', 'shop', 'christmas', 'greet', 'visitors', 'winter', 'wonderland', 'faux', 'snow', 'room', 'tree', 'similar', 'bee', 'willow', 'flocked', 'artificial', 'christmas', 'birch', 'lane', 'stripe', 'ball', 'birch', 'lane', 'swirl', 'drop', 'christmas', 'finial', 'shaped', 'allgala', 'christmas', 'tree', 'ornament', 'vickerman', 'silver', 'matte', 'ball', 'northlight', 'silver', 'tinsel', 'icicle', 'vintage', 'christmas', 'fruit', 'take', 'another', 'design', 'cue', 'make', 'display', 'tabletops', 'gift', 'friends', 'h', 'happy', 'artificial', 'tabletop', 'christmas', 'ashland', 'assorted', 'red', 'white', 'plastic', 'round', 'glitter', 'leaf', 'hipgirl', 'white', 'lace', 'sirogogo', 'christmas', 'pine', 'cone', 'easy', 'tree', 'similar', 'one', 'tucked', 'corner', 'dining', 'need', 'slender', 'white', 'tree', 'plenty', 'pink', 'silver', 'holiday', 'aisle', 'slender', 'white', 'artificial', 'christmas', 'old', 'world', 'christmas', 'ballet', 'roses', 'mistletoe', 'ocean', 'beach', 'seashell', 'scallop', 'ornament', 'wondershop', 'christmas', 'ornament', 'ribbon', 'traditions', 'wired', 'shows', 'use', 'vintage', 'quirky', 'even', 'troupe', 'elves', 'constructing', 'truly', 'hammacher', 'schlemmer', 'best', 'prelit', 'fraser', 'pottery', 'barn', 'mercury', 'glass', 'santa', 'sleigh', 'elm', 'felt', 'dapper', 'animal', 'meri', 'meri', 'ralph', 'elf', 'christmas', 'elf', 'behaving', 'badly', 'plush', 'cody', 'foster', 'co', 'anna', 'wintour', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'dazzling', 'holiday', 'home', 'open', 'door', 'architectural', 'digest']"
GiYK_6FxNts,Inside NHL Star Connor McDavid's Cozy Modern Home | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'brings', 'alberta', 'canada', 'visit', 'home', 'nhl', 'superstar', 'arguably', 'current', 'hockey', 'player', 'girlfriend', 'lauren', 'kyle', 'partnered', 'design', 'two', 'group', 'design', 'build', 'home', 'secured', 'contract', 'edmonton', 'came', 'time', 'review', 'finalized', 'architectural', 'kyle', 'decided', 'make', 'one', 'major', 'basement', 'next', 'plush', 'lounge', 'bar', 'call', 'sports', 'basketball', 'half', 'court', 'afternoons', 'find', 'working', 'hockey', 'well', 'home', 'captain', 'knew', 'going', 'host', 'kyle', 'house', 'feels', 'like', 'definitely', 'see', 'home', 'shop', 'home', 'search', 'work', 'space', 'use', 'office', 'layout', 'blueprint', 'work', 'home', 'crate', 'barrel', 'calder', 'boss', 'office', 'beige', 'high', 'back', 'caresoft', 'vinyl', 'executive', 'chair', 'padded', 'chrome', 'lulu', 'georgia', 'regina', 'talon', 'architectural', 'digest', 'century', 'style', 'hardcover', 'architectural', 'take', 'design', 'note', 'whose', 'room', 'follows', 'neutral', 'palette', 'greys', 'beige', 'highlighted', 'rich', 'green', 'urban', 'outfitters', 'floria', 'velvet', 'home', 'sean', 'catherine', 'lowe', 'wide', 'symmetrical', 'modular', 'corner', 'eastern', 'accents', 'uma', 'inch', 'cotton', 'liquor', 'decanter', 'gift', 'timeless', 'black', 'white', 'kitchen', 'accents', 'virgil', 'abloh', 'x', 'ikea', 'smeg', 'retro', 'style', 'large', 'trent', 'austin', 'design', 'castaldo', 'bar', 'counter', 'stool', 'cook', 'beautiful', 'hardcover', 'athena', 'easy', 'design', 'monochromatic', 'bedroom', 'bathroom', 'like', 'complete', 'look', 'personal', 'photography', 'wall', 'matte', 'black', 'appliance', 'finishes', 'achieve', 'similar', 'everly', 'quinn', 'alaysia', 'tufted', 'upholstered', 'platform', 'hardware', 'oviedo', 'sheepskin', 'orleans', 'upholstered', 'pottery', 'barn', 'beach', 'days', 'rebecca', 'brooklyn', 'candle', 'studio', 'santal', 'noir', 'add', 'finishing', 'touches', 'bright', 'puzzle', 'favorite', 'coffee', 'table', 'piecework', 'early', 'bird', 'rené', 'lacoste', 'hardcover', 'laurence', 'lyle', 'head', 'design', 'hardcover', 'lyle', 'assouline', 'dior', 'christian', 'art', 'discovering', 'infinite', 'connections', 'art', 'history', 'museum', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
eyUs2JgrV9E,Inside Alicia Keys & Swizz Beatz’s Oceanside Mansion | Open Door | Architectural Digest,"['today', 'ad', 'brings', 'sunny', 'la', 'california', 'coast', 'pacific', 'ocean', 'tour', 'modernist', 'home', 'superstar', 'couple', 'stunning', 'cliffside', 'mansion', 'architectural', 'designer', 'wallace', 'screen', 'saver', 'waiting', 'day', 'stars', 'would', 'winning', 'wife', 'able', 'make', 'set', 'designer', 'kelly', 'behun', 'craft', 'home', 'call', 'literal', 'screen', 'saver', 'comes', 'unbelievably', 'says', 'see', 'home', 'shop', 'home', 'take', 'design', 'note', 'couple', 'whose', 'seat', 'collection', 'includes', 'mathieu', 'lehanneur', 'josé', 'zanine', 'caldas', 'leather', 'textured', 'dining', 'orren', 'ellis', 'armless', 'curved', 'sofa', 'reversible', 'citizenry', 'san', 'rafael', 'safari', 'crate', 'barrel', 'harper', 'shearling', 'accent', 'pop', 'color', 'similar', 'velvet', 'tufted', 'sectional', 'sofa', 'todd', 'merrill', 'studio', 'turn', 'comparable', 'article', 'sven', 'lulu', 'georgia', 'rivington', 'rustic', 'accents', 'bring', 'modern', 'bohemian', 'vibe', 'teak', 'foundry', 'select', 'fabrizia', 'solid', 'wood', 'accent', 'pottery', 'barn', 'fraiser', 'handcrafted', 'etched', 'elm', 'ceramic', 'totem', 'love', 'plantscapes', 'dried', 'planter', 'shipped', 'right', 'bloomscape', 'dried', 'flower', 'sill', 'large', 'majesty', 'light', 'ladder', 'vayu', 'planter', 'healing', 'environment', 'sage', 'oat', 'candles', 'line', 'formulated', 'clean', 'ingredients', 'hand', 'poured', 'relax', 'mind', 'soulcare', 'sage', 'oat', 'milk', 'votive', 'candle', 'soulcare', 'sage', 'oat', 'milk', 'votive', 'add', 'finishing', 'touches', 'preferred', 'bang', 'olufsen', 'sound', 'systems', 'latest', 'bang', 'olufsen', 'silver', 'grey', 'beosound', 'level', 'bang', 'olufsen', 'beosound', 'explore', 'durable', 'portable', 'wireless', 'bluetooth', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
Axg27gwEqCE,Inside Vanessa Hudgens's Enchanting L.A. Home | Open Door | Architectural Digest,"['today', 'ad', 'brings', 'lush', 'neighborhood', 'los', 'feliz', 'los', 'angeles', 'visit', 'enchanting', 'home', 'actress', 'spent', 'five', 'years', 'searching', 'right', 'property', 'settling', 'upon', 'georgian', 'colonial', 'house', 'calls', 'undertaking', 'renovations', 'interior', 'designer', 'jake', 'work', 'comes', 'many', 'nights', 'road', 'stars', 'lin', 'manuel', 'upcoming', 'directorial', 'meaning', 'home', 'become', 'place', 'return', 'nice', 'know', 'get', 'bath', 'waiting', 'always', 'savor', 'first', 'see', 'home', 'big', 'fan', 'cali', 'water', 'fridge', 'artwork', 'courtesy', 'photos', 'children', 'lost', 'sun', 'asher', 'moss', 'libre', 'pensador', 'fernando', 'garcia', 'rosas', 'rugs', 'seen', 'throughout', 'house', 'courtesy', 'catch', 'theaters', 'november', 'netflix', 'november', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'enchanting', 'home', 'open', 'door', 'architectural', 'digest']"
9KapEXWynrA,Inside Nina Dobrev's 1920's Spanish-Style Home | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'brings', 'hollywood', 'tour', 'stunning', 'bulgarian', 'spent', 'childhood', 'south', 'revamping', 'interiors', 'designer', 'charlie', 'airy', 'sense', 'california', 'cool', 'evident', 'brass', 'details', 'art', 'careful', 'preservation', 'architecture', 'provides', 'sense', 'european', 'love', 'hard', 'hits', 'netflix', 'november', 'see', 'home', 'bowie', 'photograph', 'courtesy', 'iconic', 'images', 'shop', 'home', 'nose', 'tail', 'eating', 'kind', 'british', 'cooking', 'fergus', 'ingredients', 'recipes', 'allegra', 'diptyque', 'ambre', 'scented', 'smeg', 'two', 'door', 'lg', 'signature', 'smart', 'instaview', 'steal', 'audrey', 'hepburn', 'old', 'movie', 'poster', 'vintage', 'canon', 'program', 'film', 'camera', 'sill', 'large', 'monstera', 'deliciosa', 'smeg', 'retro', 'style', 'toaster', 'baina', 'white', 'roman', 'pool', 'towel', 'toysmith', 'big', 'bath', 'rubber', 'duck', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'home', 'open', 'door', 'architectural', 'digest']"
n50DZvVAulM,Inside Adam Levine & Behati Prinsloo's Serene L.A. Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'los', 'angeles', 'superstar', 'couple', 'tour', 'pacific', 'palisades', 'ranch', 'want', 'palatial', 'insists', 'maroon', 'frontman', 'supermodel', 'tapped', 'clements', 'design', 'conjure', 'vision', 'family', 'attracted', 'place', 'felt', 'says', 'could', 'tell', 'kids', 'see', 'home', 'shop', 'home', 'unseen', 'yves', 'saint', 'complete', 'haute', 'couture', 'collections', 'suzy', 'aesop', 'resurrection', 'aromatique', 'hand', 'aesop', 'resurrection', 'aromatique', 'hand', 'versace', 'logo', 'toweling', 'baroque', 'jean', 'prouve', 'cité', 'studio', 'frohna', 'queen', 'daybed', 'mattress', 'little', 'petra', 'lounge', 'chair', 'moonlight', 'sheepskin', 'rejuvenation', 'iringa', 'round', 'basket', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
TPEdTajhR6A,Inside Jared & Genevieve Padalecki’s Family Farmhouse | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'texas', 'look', 'inside', 'bustling', 'family', 'purchased', 'stars', 'spent', 'ensuing', 'years', 'gradually', 'ideal', 'modern', 'working', 'designer', 'virginia', 'property', 'underwent', 'full', 'gut', 'renovation', 'become', 'home', 'enjoy', 'three', 'children', 'well', 'numerous', 'mini', 'even', 'see', 'home', 'shop', 'home', 'huldra', 'norway', 'crochet', 'cold', 'picnic', 'hide', 'ge', 'profile', 'opal', 'countertop', 'nugget', 'ice', 'sonoma', 'medium', 'derian', 'picture', 'zipcode', 'design', 'donham', 'wide', 'lounge', 'chair', 'meyer', 'cross', 'carlin', 'matte', 'black', 'ribbed', 'ceramic', 'table', 'lamp', 'lois', 'mohair', 'plaid', 'pillow', 'lego', 'iconic', 'chess', 'set', 'vintage', 'toadstools', 'fungi', 'wallpaper', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
0K9eZCW-lvc,Inside Taylor Hill’s Rustic Nashville Retreat | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'tennessee', 'model', 'tour', 'rustic', 'personal', 'three', 'years', 'native', 'considering', 'buying', 'first', 'apartment', 'fateful', 'visit', 'nashville', 'changed', 'settled', 'stunning', 'log', 'cabin', 'built', 'freeland', 'architecture', 'firm', 'responsible', 'renovating', 'iconic', 'local', 'buildings', 'like', 'ryman', 'auditorium', 'home', 'sits', 'back', 'street', 'corner', 'lot', 'thick', 'bamboo', 'groves', 'shaded', 'pool', 'verdant', 'oasis', 'one', 'quickest', 'growing', 'see', 'home', 'styled', 'photographed', 'alyssa', 'shop', 'home', 'ralph', 'lauren', 'pottery', 'barn', 'mattox', 'leather', 'armchair', 'hermes', 'avalon', 'throw', 'american', 'harry', 'illustrated', 'red', 'barrel', 'studio', 'queen', 'platform', 'bed', 'jayden', 'vegan', 'lambskin', 'sherpa', 'upholstery', 'barrel', 'chair', 'pavia', 'dale', 'blush', 'chair', 'ruiling', 'rose', 'gold', 'steel', 'hanging', 'flat', 'hooks', 'deluxe', 'attache', 'backgammon', 'set', 'ceramic', 'elephant', 'figurine', 'piece', 'pampas', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'rustic', 'nashville', 'open', 'door', 'architectural', 'digest']"
jOzaz27K48E,Inside G-Eazy’s L.A. Home & Private Studio | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'rapper', 'tour', 'comfortably', 'luxurious', 'los', 'angeles', 'functional', 'spaces', 'flow', 'together', 'home', 'base', 'musical', 'instrument', 'never', 'far', 'away', 'walls', 'artwork', 'friends', 'saltwater', 'pool', 'essentially', 'massive', 'hot', 'tub', 'unobstructed', 'view', 'back', 'guesthouse', 'converted', 'recording', 'studio', 'lounge', 'recorded', 'bulk', 'new', 'see', 'home', 'selected', 'artwork', 'cyph', 'shop', 'home', 'old', 'dutch', 'international', 'copper', 'stovetop', 'kettle', 'atollo', 'table', 'lamp', 'parachute', 'waffle', 'towels', 'bburago', 'ferrari', 'spider', 'red', 'diecast', 'model', 'car', 'hand', 'gesture', 'table', 'sculpture', 'gold', 'flamingo', 'velvet', 'round', 'ottoman', 'set', 'pottery', 'barn', 'sunbrella', 'berengar', 'dining', 'armchair', 'marshall', 'ii', 'wireless', 'bluetooth', 'tom', 'ford', 'tobacco', 'vanille', 'eau', 'de', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'home', 'private', 'studio', 'open', 'door', 'architectural', 'digest']"
RjVfU9WcPxE,Inside Tyrese Gibson's Atlanta Dream Mansion | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'georgia', 'actor', 'musician', 'tour', 'despite', 'square', 'foot', 'french', 'mansion', 'radiates', 'inviting', 'warmth', 'effect', 'wanted', 'guests', 'feel', 'regal', 'regal', 'says', 'man', 'behind', 'character', 'roman', 'pearce', 'fast', 'one', 'comes', 'house', 'sit', 'see', 'home', 'returns', 'fast', 'opening', 'wide', 'june', 'shop', 'home', 'smokeless', 'paraffin', 'unscented', 'pillar', 'candle', 'venus', 'et', 'fleur', 'small', 'hardware', 'ultra', 'faux', 'fur', 'brown', 'leather', 'executive', 'black', 'gold', 'tripod', 'floor', 'lamp', 'peacemaker', 'accent', 'chair', 'chris', 'craft', 'runabout', 'model', 'safavieh', 'polar', 'shag', 'buy', 'something', 'retail', 'earn', 'affiliate', 'commission', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'atlanta', 'mansion', 'open', 'door', 'architectural', 'digest']"
vx09_4cEzlM,Inside Cara Delevingne's Fantastical L.A. Home | Open Door | Architectural Digest,"['today', 'ad', 'welcomed', 'supermodel', 'actress', 'tour', 'exuberant', 'fantastically', 'los', 'angeles', 'went', 'maximal', 'nicolò', 'bini', 'line', 'architecture', 'curate', 'collection', 'vibes', 'room', 'work', 'requires', 'put', 'many', 'different', 'hats', 'love', 'slipping', 'various', 'wanted', 'home', 'reflect', 'lots', 'different', 'themes', 'see', 'home', 'select', 'colour', 'screen', 'x', 'wallpaper', 'edition', 'digital', 'print', 'mica', 'x', 'shop', 'home', 'aesop', 'resurrection', 'aromatique', 'hand', 'sunnylife', 'mega', 'jumbling', 'grey', 'ivory', 'handwoven', 'tufted', 'pouf', 'yarrow', 'americas', 'africa', 'antarctica', 'arctic', 'asia', 'adler', 'georgia', 'orb', 'adler', 'full', 'dose', 'lightning', 'bolt', 'marquee', 'dior', 'fierce', 'gucci', 'heron', 'print', 'yeo', 'leaf', 'yeo', 'cassiopeia', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'fantastical', 'home', 'open', 'door', 'architectural', 'digest']"
gO_gm74yiUY,Inside Bretman Rock’s Colorful Hawaiian Villa | Open Door | Architectural Digest,"['today', 'architectural', 'digest', 'welcomed', 'hawaii', 'one', 'tour', 'lush', 'vibrant', 'situated', 'mountains', 'mansion', 'completely', 'revamped', 'interior', 'design', 'firm', 'filled', 'brim', 'unique', 'home', 'reflection', 'asian', 'immigrant', 'fantasy', 'come', 'see', 'home', 'season', 'available', 'youtube', 'shop', 'home', 'glossy', 'red', 'chairs', 'fabio', 'roche', 'bobois', 'mah', 'fabric', 'bloom', 'swivel', 'lounge', 'chair', 'kenneth', 'moonpod', 'beanbag', 'lava', 'painted', 'desert', 'cactus', 'ligne', 'roset', 'togo', 'buy', 'something', 'retail', 'earn', 'affiliate', 'select', 'artwork', 'janet', 'featured', 'watercolor', 'art', 'night', 'kimberlie', 'kim', 'sielbeck', 'lauren', 'roth', 'steven', 'kean', 'christian', 'scott', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'colorful', 'hawaiian', 'villa', 'open', 'door', 'architectural', 'digest']"
